,usage_dateID_zulu,usage_timeID_zulu,sunlight_duration_minutes,usage_kWh,passengers,atms
39543,20210403,195959,1594.96,1136.91,0.0,0.0
39544,20210403,202959,1594.96,1028.98,0.0,0.0
39545,20210403,205959,1594.96,979.38,15.0,1.0
39546,20210403,212959,1594.96,859.58,0.0,0.0
39547,20210403,215959,1594.96,702.75,0.0,0.0
39548,20210403,222959,1594.96,647.57,0.0,0.0
39549,20210403,225959,1594.96,601.11,0.0,0.0
39550,20210403,232959,1604.24,533.35,0.0,0.0
39551,20210403,235959,1604.24,567.23,0.0,1.0
39552,20210404,2959,1604.24,558.49,0.0,0.0
39553,20210404,5959,1604.24,533.35,0.0,0.0
39554,20210404,12959,1604.24,567.23,0.0,0.0
39555,20210404,15959,1604.24,853.29,0.0,0.0
39556,20210404,22959,1604.24,914.77,0.0,0.0
39557,20210404,25959,1604.24,1040.86,0.0,0.0
39558,20210404,32959,1604.24,1274.87,0.0,0.0
39559,20210404,35959,1604.24,1299.33,0.0,0.0
39560,20210404,42959,1604.24,1263.0,0.0,0.0
39561,20210404,45959,1604.24,1273.12,0.0,0.0
39562,20210404,52959,1604.24,1331.45,0.0,0.0
39563,20210404,55959,1604.24,1269.98,30.0,1.0
39564,20210404,62959,1604.24,1227.37,0.0,0.0
39565,20210404,65959,1604.24,1298.27,0.0,0.0
39566,20210404,72959,1604.24,1264.39,35.0,1.0
39567,20210404,75959,1604.24,1208.51,0.0,0.0
39568,20210404,82959,1604.24,1282.55,0.0,0.0
39569,20210404,85959,1604.24,1211.65,0.0,0.0
39570,20210404,92959,1604.24,1132.02,0.0,0.0
39571,20210404,95959,1604.24,1264.39,64.0,2.0
39572,20210404,102959,1604.24,1132.02,22.0,1.0
39573,20210404,105959,1604.24,1140.74,59.0,1.0
39574,20210404,112959,1604.24,1082.42,45.0,1.0
39575,20210404,115959,1604.24,1135.16,0.0,0.0
39576,20210404,122959,1604.24,1116.99,0.0,0.0
39577,20210404,125959,1604.24,1184.06,0.0,0.0
39578,20210404,132959,1604.24,1119.44,0.0,0.0
39579,20210404,135959,1604.24,1208.51,16.0,1.0
39580,20210404,142959,1604.24,983.22,0.0,0.0
39581,20210404,145959,1604.24,1090.45,79.0,1.0
39582,20210404,152959,1604.24,1111.76,21.0,1.0
39583,20210404,155959,1604.24,1170.09,138.0,3.0
39584,20210404,162959,1604.24,1044.01,141.0,4.0
39585,20210404,165959,1604.24,1145.65,191.0,4.0
39586,20210404,172959,1604.24,1121.19,68.0,3.0
39587,20210404,175959,1604.24,1182.66,153.0,3.0
39588,20210404,182959,1604.24,1225.97,0.0,0.0
39589,20210404,185959,1604.24,1127.48,0.0,2.0
39590,20210404,192959,1604.24,1179.52,0.0,1.0
39591,20210404,195959,1604.24,1287.44,12.0,2.0
39592,20210404,202959,1604.24,1201.52,60.0,2.0
39593,20210404,205959,1604.24,1145.65,0.0,0.0
39594,20210404,212959,1604.24,985.67,0.0,0.0
39595,20210404,215959,1604.24,859.58,0.0,0.0
39596,20210404,222959,1604.24,699.61,0.0,0.0
39597,20210404,225959,1604.24,690.87,0.0,0.0
39598,20210404,232959,1613.52,718.47,0.0,0.0
39599,20210404,235959,1613.52,877.74,0.0,0.0
39600,20210405,2959,1613.52,699.61,0.0,0.0
39601,20210405,5959,1613.52,819.42,0.0,1.0
39602,20210405,12959,1613.52,785.53,0.0,1.0
39603,20210405,15959,1613.52,1019.55,0.0,0.0
39604,20210405,22959,1613.52,1219.0,0.0,0.0
39605,20210405,25959,1613.52,1219.0,0.0,0.0
39606,20210405,32959,1613.52,1352.07,0.0,0.0
39607,20210405,35959,1613.52,1426.11,0.0,0.0
39608,20210405,42959,1613.52,1394.68,0.0,0.0
39609,20210405,45959,1613.52,1460.69,0.0,0.0
39610,20210405,52959,1613.52,1463.83,0.0,0.0
39611,20210405,55959,1613.52,1466.97,0.0,0.0
39612,20210405,62959,1613.52,1458.24,0.0,0.0
39613,20210405,65959,1613.52,1455.09,34.0,2.0
39614,20210405,72959,1613.52,1460.69,37.0,2.0
39615,20210405,75959,1613.52,1405.5,82.0,2.0
39616,20210405,82959,1613.52,1473.26,87.0,2.0
39617,20210405,85959,1613.52,1424.36,37.0,1.0
39618,20210405,92959,1613.52,1458.24,102.0,1.0
39619,20210405,95959,1613.52,1414.93,167.0,3.0
39620,20210405,102959,1613.52,1353.45,143.0,1.0
39621,20210405,105959,1613.52,1340.88,78.0,3.0
39622,20210405,112959,1613.52,1408.65,9.0,1.0
39623,20210405,115959,1613.52,1369.17,0.0,0.0
39624,20210405,122959,1613.52,1362.88,0.0,0.0
39625,20210405,125959,1613.52,1347.17,244.0,2.0
39626,20210405,132959,1613.52,1180.91,0.0,0.0
39627,20210405,135959,1613.52,1303.86,106.0,1.0
39628,20210405,142959,1613.52,1219.69,0.0,0.0
39629,20210405,145959,1613.52,1207.81,5.0,1.0
39630,20210405,152959,1613.52,1244.14,0.0,0.0
39631,20210405,155959,1613.52,1237.86,0.0,0.0
39632,20210405,162959,1613.52,1293.04,106.0,2.0
39633,20210405,165959,1613.52,1114.91,0.0,0.0
39634,20210405,172959,1613.52,1437.99,24.0,1.0
39635,20210405,175959,1613.52,1287.44,0.0,0.0
39636,20210405,182959,1613.52,1352.07,0.0,0.0
39637,20210405,185959,1613.52,1318.18,0.0,0.0
39638,20210405,192959,1613.52,1400.96,0.0,0.0
39639,20210405,195959,1613.52,1352.07,0.0,0.0
39640,20210405,202959,1613.52,1337.04,0.0,0.0
39641,20210405,205959,1613.52,1367.08,0.0,0.0
39642,20210405,212959,1613.52,1333.21,0.0,0.0
39643,20210405,215959,1613.52,942.36,0.0,1.0
39644,20210405,222959,1613.52,791.82,0.0,0.0
39645,20210405,225959,1613.52,810.68,0.0,0.0
39646,20210405,232959,1622.78,749.21,0.0,0.0
39647,20210405,235959,1622.78,724.06,0.0,0.0
39648,20210406,2959,1622.78,761.08,0.0,0.0
39649,20210406,5959,1622.78,822.56,0.0,1.0
39650,20210406,12959,1622.78,847.0,0.0,0.0
39651,20210406,15959,1622.78,1019.55,0.0,0.0
39652,20210406,22959,1622.78,1068.45,0.0,0.0
39653,20210406,25959,1622.78,1286.75,0.0,0.0
39654,20210406,32959,1622.78,1318.18,0.0,0.0
39655,20210406,35959,1622.78,1330.76,0.0,0.0
39656,20210406,42959,1622.78,1363.94,0.0,0.0
39657,20210406,45959,1622.78,1433.09,0.0,0.0
39658,20210406,52959,1622.78,1468.17,0.0,1.0
39659,20210406,55959,1622.78,1446.74,0.0,1.0
39660,20210406,62959,1622.78,1407.07,0.0,0.0
39661,20210406,65959,1622.78,1446.74,0.0,1.0
39662,20210406,72959,1622.78,1388.11,62.0,1.0
39663,20210406,75959,1622.78,1446.74,0.0,1.0
39664,20210406,82959,1622.78,1394.43,0.0,1.0
39665,20210406,85959,1622.78,1441.13,54.0,2.0
39666,20210406,92959,1622.78,1363.54,0.0,1.0
39667,20210406,95959,1622.78,1381.79,88.0,4.0
39668,20210406,102959,1622.78,1406.38,31.0,1.0
39669,20210406,105959,1622.78,1338.27,13.0,3.0
39670,20210406,112959,1622.78,1329.48,8.0,1.0
39671,20210406,115959,1622.78,1397.59,0.0,0.0
39672,20210406,122959,1622.78,1258.22,0.0,0.0
39673,20210406,125959,1622.78,1443.58,0.0,0.0
39674,20210406,132959,1622.78,1248.75,0.0,0.0
39675,20210406,135959,1622.78,1381.79,0.0,0.0
39676,20210406,142959,1622.78,1244.88,0.0,0.0
39677,20210406,145959,1622.78,1300.35,0.0,0.0
39678,20210406,152959,1622.78,1287.72,0.0,0.0
39679,20210406,155959,1622.78,1241.02,0.0,0.0
39680,20210406,162959,1622.78,1271.92,80.0,1.0
39681,20210406,165959,1622.78,1343.19,0.0,0.0
39682,20210406,172959,1622.78,1290.88,0.0,0.0
39683,20210406,175959,1622.78,1330.55,0.0,0.0
39684,20210406,182959,1622.78,1420.78,0.0,0.0
39685,20210406,185959,1622.78,1343.19,0.0,0.0
39686,20210406,192959,1622.78,1380.4,0.0,0.0
39687,20210406,195959,1622.78,1393.03,0.0,2.0
39688,20210406,202959,1622.78,1352.67,0.0,3.0
39689,20210406,205959,1622.78,1398.66,0.0,0.0
39690,20210406,212959,1622.78,1281.4,0.0,2.0
39691,20210406,215959,1622.78,932.08,0.0,1.0
39692,20210406,222959,1622.78,916.99,0.0,2.0
39693,20210406,225959,1622.78,808.51,0.0,2.0
39694,20210406,232959,1632.02,721.45,0.0,2.0
39695,20210406,235959,1632.02,764.97,0.0,2.0
39696,20210407,2959,1632.02,762.52,0.0,1.0
39697,20210407,5959,1632.02,891.71,0.0,1.0
39698,20210407,12959,1632.02,845.02,0.0,0.0
39699,20210407,15959,1632.02,1064.43,0.0,2.0
39700,20210407,22959,1632.02,1132.54,0.0,0.0
39701,20210407,25959,1632.02,1290.17,0.0,1.0
39702,20210407,32959,1632.02,1365.3,0.0,0.0
39703,20210407,35959,1632.02,1408.14,0.0,0.0
39704,20210407,42959,1632.02,1395.5,0.0,0.0
39705,20210407,45959,1632.02,1440.42,0.0,0.0
39706,20210407,52959,1632.02,1461.85,0.0,1.0
39707,20210407,55959,1632.02,1456.22,0.0,0.0
39708,20210407,62959,1632.02,1502.92,0.0,0.0
39709,20210407,65959,1632.02,1422.17,0.0,2.0
39710,20210407,72959,1632.02,1487.12,31.0,1.0
39711,20210407,75959,1632.02,1394.43,0.0,0.0
39712,20210407,82959,1632.02,1465.7,0.0,0.0
39713,20210407,85959,1632.02,1413.39,49.0,3.0
39714,20210407,92959,1632.02,1444.29,0.0,0.0
39715,20210407,95959,1632.02,1354.06,138.0,2.0
39716,20210407,102959,1632.02,1419.01,25.0,1.0
39717,20210407,105959,1632.02,1354.06,16.0,1.0
39718,20210407,112959,1632.02,1363.54,0.0,0.0
39719,20210407,115959,1632.02,1369.86,7.0,1.0
39720,20210407,122959,1632.02,1282.8,0.0,0.0
39721,20210407,125959,1632.02,1193.27,0.0,0.0
39722,20210407,132959,1632.02,1156.06,50.0,1.0
39723,20210407,135959,1632.02,1230.48,0.0,0.0
39724,20210407,142959,1632.02,1118.14,0.0,1.0
39725,20210407,145959,1632.02,1195.04,29.0,1.0
39726,20210407,152959,1632.02,1253.66,0.0,0.0
39727,20210407,155959,1632.02,1176.08,27.0,2.0
39728,20210407,162959,1632.02,1206.97,138.0,2.0
39729,20210407,165959,1632.02,1287.72,0.0,0.0
39730,20210407,172959,1632.02,1287.72,0.0,0.0
39731,20210407,175959,1632.02,1278.24,0.0,0.0
39732,20210407,182959,1632.02,679.32,0.0,0.0
39733,20210407,185959,1632.02,1284.56,0.0,0.0
39734,20210407,192959,1632.02,1321.77,0.0,0.0
39735,20210407,195959,1632.02,1387.42,0.0,1.0
39736,20210407,202959,1632.02,1266.3,0.0,2.0
39737,20210407,205959,1632.02,1256.82,42.0,1.0
39738,20210407,212959,1632.02,997.03,0.0,2.0
39739,20210407,215959,1632.02,867.13,0.0,3.0
39740,20210407,222959,1632.02,734.78,0.0,2.0
39741,20210407,225959,1632.02,694.41,0.0,1.0
39742,20210407,232959,1641.24,675.45,0.0,3.0
39743,20210407,235959,1641.24,665.97,0.0,0.0
39744,20210408,2959,1641.24,672.29,0.0,0.0
39745,20210408,5959,1641.24,706.34,0.0,2.0
39746,20210408,12959,1641.24,718.98,0.0,0.0
39747,20210408,15959,1641.24,826.76,0.0,2.0
39748,20210408,22959,1641.24,947.18,0.0,1.0
39749,20210408,25959,1641.24,1006.51,0.0,1.0
39750,20210408,32959,1641.24,1238.56,0.0,0.0
39751,20210408,35959,1641.24,1126.93,0.0,0.0
39752,20210408,42959,1641.24,1188.72,0.0,0.0
39753,20210408,45959,1641.24,1323.16,0.0,0.0
39754,20210408,52959,1641.24,1224.05,0.0,2.0
39755,20210408,55959,1641.24,1277.33,47.0,1.0
39756,20210408,62959,1641.24,1180.99,0.0,1.0
39757,20210408,65959,1641.24,1230.4,0.0,0.0
39758,20210408,72959,1641.24,1165.11,43.0,1.0
39759,20210408,75959,1641.24,1205.7,0.0,0.0
39760,20210408,82959,1641.24,1159.47,0.0,0.0
39761,20210408,85959,1641.24,1131.59,35.0,3.0
39762,20210408,92959,1641.24,1096.66,0.0,0.0
39763,20210408,95959,1641.24,1140.41,117.0,2.0
39764,20210408,102959,1641.24,1146.06,31.0,1.0
39765,20210408,105959,1641.24,1127.71,0.0,0.0
39766,20210408,112959,1641.24,1071.96,0.0,2.0
39767,20210408,115959,1641.24,1211.35,0.0,0.0
39768,20210408,122959,1641.24,1255.1,0.0,0.0
39769,20210408,125959,1641.24,1109.36,0.0,0.0
39770,20210408,132959,1641.24,1097.37,0.0,0.0
39771,20210408,135959,1641.24,1224.05,53.0,1.0
39772,20210408,142959,1641.24,1135.84,0.0,0.0
39773,20210408,145959,1641.24,1154.19,0.0,0.0
39774,20210408,152959,1641.24,996.46,0.0,0.0
39775,20210408,155959,1641.24,1148.54,233.0,3.0
39776,20210408,162959,1641.24,1076.2,226.0,3.0
39777,20210408,165959,1641.24,1240.99,160.0,4.0
39778,20210408,172959,1641.24,1290.39,111.0,2.0
39779,20210408,175959,1641.24,1250.51,144.0,2.0
39780,20210408,182959,1641.24,1192.29,0.0,0.0
39781,20210408,185959,1641.24,1294.27,0.0,0.0
39782,20210408,192959,1641.24,1340.5,0.0,0.0
39783,20210408,195959,1641.24,1253.69,0.0,2.0
39784,20210408,202959,1641.24,1315.79,25.0,3.0
39785,20210408,205959,1641.24,1104.78,0.0,1.0
39786,20210408,212959,1641.24,993.28,0.0,2.0
39787,20210408,215959,1641.24,830.97,0.0,2.0
39788,20210408,222959,1641.24,709.94,0.0,3.0
39789,20210408,225959,1641.24,631.97,0.0,0.0
39790,20210408,232959,1650.46,647.84,0.0,4.0
39791,20210408,235959,1650.46,672.54,0.0,0.0
39792,20210409,2959,1650.46,629.48,0.0,1.0
39793,20210409,5959,1650.46,762.52,0.0,1.0
39794,20210409,12959,1650.46,790.39,0.0,1.0
39795,20210409,15959,1650.46,1004.58,0.0,1.0
39796,20210409,22959,1650.46,1113.61,0.0,1.0
39797,20210409,25959,1650.46,1247.34,0.0,0.0
39798,20210409,32959,1650.46,1356.38,0.0,0.0
39799,20210409,35959,1650.46,1371.55,0.0,0.0
39800,20210409,42959,1650.46,1368.37,0.0,1.0
39801,20210409,45959,1650.46,1435.06,0.0,1.0
39802,20210409,52959,1650.46,1469.3,0.0,2.0
39803,20210409,55959,1650.46,1482.16,0.0,0.0
39804,20210409,62959,1650.46,1409.62,0.0,1.0
39805,20210409,65959,1650.46,1434.64,0.0,0.0
39806,20210409,72959,1650.46,1371.75,64.0,2.0
39807,20210409,75959,1650.46,1324.94,14.0,1.0
39808,20210409,82959,1650.46,1416.77,94.0,1.0
39809,20210409,85959,1650.46,1255.62,0.0,0.0
39810,20210409,92959,1650.46,1208.1,0.0,0.0
39811,20210409,95959,1650.46,1289.57,147.0,2.0
39812,20210409,102959,1650.46,1113.76,0.0,0.0
39813,20210409,105959,1650.46,1202.37,53.0,3.0
39814,20210409,112959,1650.46,1280.64,12.0,2.0
39815,20210409,115959,1650.46,1239.54,53.0,2.0
39816,20210409,122959,1650.46,1173.43,0.0,2.0
39817,20210409,125959,1650.46,1075.89,176.0,3.0
39818,20210409,132959,1650.46,1170.22,0.0,0.0
39819,20210409,135959,1650.46,1174.15,89.0,1.0
39820,20210409,142959,1650.46,1128.41,52.0,1.0
39821,20210409,145959,1650.46,1058.39,23.0,1.0
39822,20210409,152959,1650.46,1147.0,0.0,0.0
39823,20210409,155959,1650.46,920.46,239.0,4.0
39824,20210409,162959,1650.46,1244.55,112.0,2.0
39825,20210409,165959,1650.46,1342.09,197.0,4.0
39826,20210409,172959,1650.46,1124.49,83.0,1.0
39827,20210409,175959,1650.46,1168.79,23.0,1.0
39828,20210409,182959,1650.46,1254.19,123.0,1.0
39829,20210409,185959,1650.46,1367.11,0.0,0.0
39830,20210409,192959,1650.46,1455.73,0.0,0.0
39831,20210409,195959,1650.46,1209.89,0.0,1.0
39832,20210409,202959,1650.46,1451.79,0.0,2.0
39833,20210409,205959,1650.46,1326.01,29.0,1.0
39834,20210409,212959,1650.46,1263.12,0.0,2.0
39835,20210409,215959,1650.46,1027.65,0.0,3.0
39836,20210409,222959,1650.46,854.35,0.0,2.0
39837,20210409,225959,1650.46,844.71,0.0,0.0
39838,20210409,232959,1659.66,759.31,0.0,3.0
39839,20210409,235959,1659.66,838.28,0.0,0.0
39840,20210410,2959,1659.66,844.71,0.0,2.0
39841,20210410,5959,1659.66,885.79,0.0,1.0
39842,20210410,12959,1659.66,781.82,0.0,0.0
39843,20210410,15959,1659.66,1017.29,0.0,3.0
39844,20210410,22959,1659.66,1209.18,0.0,0.0
39845,20210410,25959,1659.66,1306.72,0.0,1.0
39846,20210410,32959,1659.66,1335.66,0.0,0.0
39847,20210410,35959,1659.66,1389.62,0.0,0.0
39848,20210410,42959,1659.66,1467.87,0.0,0.0
39849,20210410,45959,1659.66,1459.65,0.0,1.0
39850,20210410,52959,1659.66,1462.42,0.0,1.0
39851,20210410,55959,1659.66,1497.0,32.0,2.0
39852,20210410,62959,1659.66,1484.87,0.0,1.0
39853,20210410,65959,1659.66,1490.58,0.0,0.0
39854,20210410,72959,1659.66,1456.0,0.0,0.0
39855,20210410,75959,1659.66,1399.69,0.0,1.0
39856,20210410,82959,1659.66,1440.67,52.0,1.0
39857,20210410,85959,1659.66,1381.86,0.0,0.0
39858,20210410,92959,1659.66,1168.0,19.0,3.0
39859,20210410,95959,1659.66,1151.97,51.0,1.0
39860,20210410,102959,1659.66,1211.49,23.0,2.0
39861,20210410,105959,1659.66,1114.19,0.0,2.0
39862,20210410,112959,1659.66,1214.7,124.0,2.0
39863,20210410,115959,1659.66,1227.53,0.0,0.0
39864,20210410,122959,1659.66,1151.97,0.0,0.0
39865,20210410,125959,1659.66,1465.63,0.0,0.0
39866,20210410,132959,1659.66,1151.97,0.0,0.0
39867,20210410,135959,1659.66,1120.61,0.0,0.0
39868,20210410,142959,1659.66,1138.43,0.0,0.0
39869,20210410,145959,1659.66,1050.04,0.0,0.0
39870,20210410,152959,1659.66,1015.46,0.0,0.0
39871,20210410,155959,1659.66,1350.86,56.0,1.0
39872,20210410,162959,1659.66,1354.07,0.0,0.0
39873,20210410,165959,1659.66,1313.79,5.0,1.0
39874,20210410,172959,1659.66,1329.12,23.0,1.0
39875,20210410,175959,1659.66,1395.06,0.0,0.0
39876,20210410,182959,1659.66,1392.56,0.0,0.0
39877,20210410,185959,1659.66,1439.26,0.0,0.0
39878,20210410,192959,1659.66,1414.3,0.0,0.0
39879,20210410,195959,1659.66,1423.93,0.0,0.0
39880,20210410,202959,1659.66,1398.27,0.0,0.0
39881,20210410,205959,1659.66,1297.75,0.0,0.0
39882,20210410,212959,1659.66,1115.98,11.0,1.0
39883,20210410,215959,1659.66,1009.05,0.0,0.0
39884,20210410,222959,1659.66,906.04,0.0,0.0
39885,20210410,225959,1659.66,820.85,0.0,0.0
39886,20210410,232959,1668.86,783.07,0.0,0.0
39887,20210410,235959,1668.86,770.24,0.0,0.0
39888,20210411,2959,1668.86,789.49,0.0,0.0
39889,20210411,5959,1668.86,883.59,0.0,0.0
39890,20210411,12959,1668.86,883.59,0.0,0.0
39891,20210411,15959,1668.86,1034.0,0.0,0.0
39892,20210411,22959,1668.86,1194.03,0.0,0.0
39893,20210411,25959,1668.86,1285.64,0.0,0.0
39894,20210411,32959,1668.86,1407.89,0.0,0.0
39895,20210411,35959,1668.86,1501.99,0.0,0.0
39896,20210411,42959,1668.86,1429.64,0.0,0.0
39897,20210411,45959,1668.86,1594.29,0.0,0.0
39898,20210411,52959,1668.86,1534.77,0.0,0.0
39899,20210411,55959,1668.86,1522.66,47.0,1.0
39900,20210411,62959,1668.86,1500.2,0.0,0.0
39901,20210411,65959,1668.86,1497.0,0.0,0.0
39902,20210411,72959,1668.86,1468.83,54.0,1.0
39903,20210411,75959,1668.86,1415.73,0.0,0.0
39904,20210411,82959,1668.86,1488.08,0.0,0.0
39905,20210411,85959,1668.86,1333.75,0.0,0.0
39906,20210411,92959,1668.86,1361.9,0.0,0.0
39907,20210411,95959,1668.86,1145.55,81.0,1.0
39908,20210411,102959,1668.86,1242.86,0.0,1.0
39909,20210411,105959,1668.86,1230.73,153.0,1.0
39910,20210411,112959,1668.86,1114.19,0.0,0.0
39911,20210411,115959,1668.86,1079.61,105.0,2.0
39912,20210411,122959,1668.86,982.3,0.0,0.0
39913,20210411,125959,1668.86,1045.03,0.0,1.0
39914,20210411,132959,1668.86,1243.56,0.0,0.0
39915,20210411,135959,1668.86,1359.41,36.0,1.0
39916,20210411,142959,1668.86,1266.39,0.0,0.0
39917,20210411,145959,1668.86,1520.52,65.0,2.0
39918,20210411,152959,1668.86,1009.05,14.0,1.0
39919,20210411,155959,1668.86,601.29,205.0,4.0
39920,20210411,162959,1668.86,633.36,125.0,5.0
39921,20210411,165959,1668.86,1307.37,58.0,4.0
39922,20210411,172959,1668.86,1476.33,276.0,5.0
39923,20210411,175959,1668.86,1495.57,161.0,2.0
39924,20210411,182959,1668.86,1320.2,0.0,1.0
39925,20210411,185959,1668.86,1493.07,0.0,0.0
39926,20210411,192959,1668.86,1448.88,0.0,0.0
39927,20210411,195959,1668.86,1426.43,19.0,1.0
39928,20210411,202959,1668.86,1407.89,0.0,0.0
39929,20210411,205959,1668.86,1395.06,130.0,2.0
39930,20210411,212959,1668.86,1338.74,0.0,0.0
39931,20210411,215959,1668.86,1037.91,0.0,0.0
39932,20210411,222959,1668.86,849.01,0.0,0.0
39933,20210411,225959,1668.86,845.8,0.0,0.0
39934,20210411,232959,1678.02,811.22,0.0,0.0
39935,20210411,235959,1678.02,839.39,0.0,0.0
39936,20210412,2959,1678.02,865.05,0.0,0.0
39937,20210412,5959,1678.02,845.8,0.0,0.0
39938,20210412,12959,1678.02,870.76,0.0,0.0
39939,20210412,15959,1678.02,1005.84,0.0,0.0
39940,20210412,22959,1678.02,1144.13,0.0,0.0
39941,20210412,25959,1678.02,1291.34,0.0,0.0
39942,20210412,32959,1678.02,1338.74,0.0,0.0
39943,20210412,35959,1678.02,1427.13,0.0,0.0
39944,20210412,42959,1678.02,1436.05,0.0,1.0
39945,20210412,45959,1678.02,1500.2,0.0,0.0
39946,20210412,52959,1678.02,1527.72,0.0,1.0
39947,20210412,55959,1678.02,1468.35,46.0,1.0
39948,20210412,62959,1678.02,1487.55,0.0,0.0
39949,20210412,65959,1678.02,1543.72,24.0,1.0
39950,20210412,72959,1678.02,1453.06,138.0,5.0
39951,20210412,75959,1678.02,1453.06,4.0,1.0
39952,20210412,82959,1678.02,1424.97,145.0,4.0
39953,20210412,85959,1678.02,1393.68,0.0,1.0
39954,20210412,92959,1678.02,1224.45,125.0,2.0
39955,20210412,95959,1678.02,1205.26,139.0,2.0
39956,20210412,102959,1678.02,1149.08,175.0,3.0
39957,20210412,105959,1678.02,1111.4,0.0,0.0
39958,20210412,112959,1678.02,1133.79,0.0,0.0
39959,20210412,115959,1678.02,1068.01,0.0,0.0
39960,20210412,122959,1678.02,979.85,162.0,1.0
39961,20210412,125959,1678.02,1133.08,104.0,1.0
39962,20210412,132959,1678.02,945.36,0.0,0.0
39963,20210412,135959,1678.02,1114.6,58.0,2.0
39964,20210412,142959,1678.02,972.74,9.0,1.0
39965,20210412,145959,1678.02,887.77,0.0,0.0
39966,20210412,152959,1678.02,659.16,0.0,0.0
39967,20210412,155959,1678.02,217.94,0.0,0.0
39968,20210412,162959,1678.02,408.86,104.0,2.0
39969,20210412,165959,1678.02,365.48,0.0,0.0
39970,20210412,172959,1678.02,424.85,32.0,1.0
39971,20210412,175959,1678.02,1184.64,0.0,0.0
39972,20210412,182959,1678.02,1219.83,0.0,0.0
39973,20210412,185959,1678.02,1266.41,0.0,1.0
39974,20210412,192959,1678.02,1435.64,0.0,0.0
39975,20210412,195959,1678.02,1445.24,0.0,0.0
39976,20210412,202959,1678.02,1310.49,0.0,2.0
39977,20210412,205959,1678.02,1332.18,0.0,1.0
39978,20210412,212959,1678.02,968.83,0.0,2.0
39979,20210412,215959,1678.02,912.66,0.0,1.0
39980,20210412,222959,1678.02,875.67,0.0,3.0
39981,20210412,225959,1678.02,771.51,0.0,1.0
39982,20210412,232959,1687.18,730.62,0.0,3.0
39983,20210412,235959,1687.18,797.1,0.0,1.0
39984,20210413,2959,1687.18,822.0,1.0,2.0
39985,20210413,5959,1687.18,871.77,0.0,1.0
39986,20210413,12959,1687.18,827.68,0.0,0.0
39987,20210413,15959,1687.18,996.92,0.0,2.0
39988,20210413,22959,1687.18,1156.56,0.0,0.0
39989,20210413,25959,1687.18,1307.29,0.0,1.0
39990,20210413,32959,1687.18,1369.87,0.0,0.0
39991,20210413,35959,1687.18,1460.53,0.0,0.0
39992,20210413,42959,1687.18,1454.13,0.0,0.0
39993,20210413,45959,1687.18,1445.96,0.0,0.0
39994,20210413,52959,1687.18,1502.83,0.0,2.0
39995,20210413,55959,1687.18,1528.43,0.0,1.0
39996,20210413,62959,1687.18,1458.76,0.0,0.0
39997,20210413,65959,1687.18,1392.98,0.0,0.0
39998,20210413,72959,1687.18,1380.88,64.0,1.0
39999,20210413,75959,1687.18,1290.22,0.0,0.0
40000,20210413,82959,1687.18,1061.61,50.0,1.0
40001,20210413,85959,1687.18,1101.8,0.0,0.0
40002,20210413,92959,1687.18,1007.94,0.0,1.0
40003,20210413,95959,1687.18,1007.94,64.0,1.0
40004,20210413,102959,1687.18,1039.22,0.0,1.0
40005,20210413,105959,1687.18,980.55,0.0,0.0
40006,20210413,112959,1687.18,1023.94,0.0,0.0
40007,20210413,115959,1687.18,970.25,0.0,0.0
40008,20210413,122959,1687.18,948.56,0.0,0.0
40009,20210413,125959,1687.18,1014.34,0.0,0.0
40010,20210413,132959,1687.18,882.79,0.0,0.0
40011,20210413,135959,1687.18,898.79,0.0,0.0
40012,20210413,142959,1687.18,840.48,0.0,0.0
40013,20210413,145959,1687.18,862.17,0.0,0.0
40014,20210413,152959,1687.18,724.93,0.0,0.0
40015,20210413,155959,1687.18,618.27,0.0,2.0
40016,20210413,162959,1687.18,1169.36,113.0,3.0
40017,20210413,165959,1687.18,1065.89,37.0,1.0
40018,20210413,172959,1687.18,730.62,0.0,1.0
40019,20210413,175959,1687.18,996.92,0.0,0.0
40020,20210413,182959,1687.18,1254.32,0.0,0.0
40021,20210413,185959,1687.18,1257.52,0.0,0.0
40022,20210413,192959,1687.18,1213.43,0.0,1.0
40023,20210413,195959,1687.18,1397.96,0.0,1.0
40024,20210413,202959,1687.18,1116.37,0.0,2.0
40025,20210413,205959,1687.18,1219.83,0.0,0.0
40026,20210413,212959,1687.18,935.05,0.0,2.0
40027,20210413,215959,1687.18,871.77,0.0,2.0
40028,20210413,222959,1687.18,746.62,0.0,4.0
40029,20210413,225959,1687.18,675.15,0.0,0.0
40030,20210413,232959,1696.3,781.11,0.0,3.0
40031,20210413,235959,1696.3,740.22,0.0,0.0
40032,20210414,2959,1696.3,740.22,0.0,2.0
40033,20210414,5959,1696.3,893.46,0.0,1.0
40034,20210414,12959,1696.3,850.08,0.0,1.0
40035,20210414,15959,1696.3,1009.72,0.0,1.0
40036,20210414,22959,1696.3,1118.87,0.0,0.0
40037,20210414,25959,1696.3,1284.9,0.0,2.0
40038,20210414,32959,1696.3,1382.67,0.0,0.0
40039,20210414,35959,1696.3,1473.33,0.0,0.0
40040,20210414,42959,1696.3,1450.94,0.0,0.0
40041,20210414,45959,1696.3,1455.56,0.0,1.0
40042,20210414,52959,1696.3,1566.14,0.0,1.0
40043,20210414,55959,1696.3,1484.87,0.0,0.0
40044,20210414,62959,1696.3,1447.09,0.0,1.0
